time	frame	tag	msg
17:53:04.358	185691	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0066 fps=153
17:53:04.563	185721	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0048 fps=210
17:53:04.770	185756	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0110 fps=91
17:53:04.975	185790	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0057 fps=174
17:53:05.176	185822	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0096 fps=104
17:53:05.380	185859	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0050 fps=202
17:53:05.580	185886	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0066 fps=153
17:53:05.784	185917	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0054 fps=185
17:53:05.805	185918	driver.heartbeat	alive reads=376 t=891.4
17:53:05.989	185950	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0059 fps=170
17:53:06.193	185984	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0063 fps=158
17:53:06.399	186018	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0093 fps=108
17:53:06.599	186054	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0069 fps=144
17:53:06.801	186092	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0054 fps=186
17:53:07.003	186127	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0055 fps=182
17:53:07.206	186163	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0067 fps=149
17:53:07.409	186193	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0042 fps=236
17:53:07.612	186234	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0048 fps=209
17:53:07.816	186273	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0051 fps=198
17:53:08.015	186309	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0071 fps=140
17:53:08.216	186336	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0056 fps=178
17:53:08.419	186372	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0047 fps=213
17:53:08.622	186410	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0052 fps=192
17:53:08.827	186447	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0059 fps=170
17:53:09.030	186475	track	phase=RoundEnd round=3 alive=True pos=2.50,-3.25,-20.98 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0076 fps=132
17:53:09.234	186509	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0059 fps=169
17:53:09.439	186539	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0086 fps=116
17:53:09.646	186566	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0065 fps=153
17:53:09.848	186584	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0075 fps=134
17:53:10.054	186613	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0063 fps=158
17:53:10.256	186644	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0064 fps=156
17:53:10.460	186676	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0060 fps=168
17:53:10.661	186696	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0123 fps=81
17:53:10.807	186715	driver.heartbeat	alive reads=469 t=896.4
17:53:10.863	186722	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0084 fps=118
17:53:11.066	186754	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0054 fps=187
17:53:11.266	186787	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0054 fps=185
17:53:11.468	186816	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0044 fps=226
17:53:11.670	186850	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0063 fps=158
17:53:11.872	186882	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0063 fps=160
17:53:12.074	186916	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0071 fps=141
17:53:12.277	186953	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0051 fps=198
17:53:12.483	186973	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0060 fps=167
17:53:12.687	187006	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0076 fps=132
17:53:12.889	187044	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0070 fps=142
17:53:14.458	187054	track	phase=Freeze round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.3333 fps=3
17:53:14.659	187060	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0300 fps=33
17:53:14.863	187086	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0137 fps=73
17:53:15.067	187104	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0202 fps=50
17:53:15.270	187115	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0145 fps=69
17:53:15.474	187136	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0080 fps=125
17:53:15.678	187156	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0073 fps=137
17:53:15.822	187175	driver.heartbeat	alive reads=532 t=901.4
17:53:15.883	187183	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0073 fps=136
17:53:16.088	187201	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0111 fps=90
17:53:16.286	187214	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0067 fps=150
17:53:16.499	187240	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0210 fps=48
17:53:16.705	187248	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0068 fps=148
17:53:16.906	187274	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0093 fps=108
17:53:17.106	187303	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0069 fps=145
17:53:17.307	187332	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0070 fps=144
17:53:17.510	187363	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0076 fps=132
17:53:17.711	187394	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0051 fps=197
17:53:17.915	187426	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0049 fps=203
17:53:18.287	187441	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.2859 fps=3
17:53:18.499	187469	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0172 fps=58
17:53:18.703	187490	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0068 fps=148
17:53:18.904	187512	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0076 fps=132
17:53:19.110	187528	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0076 fps=131
17:53:19.325	187552	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0331 fps=30
17:53:19.526	187573	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0136 fps=73
17:53:19.732	187592	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0117 fps=85
17:53:19.935	187617	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0105 fps=95
17:53:20.144	187642	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0202 fps=50
17:53:20.352	187664	track	phase=Live round=4 alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=True crouch=False speed=5.20 dt=0.0151 fps=66
17:56:12.264	222518	ground	mapFacade=False matchModule=True csMapModule=True
17:56:12.265	222518	ground	== Physics.Raycast（layerMask=~0, Ignore triggers）==
17:56:12.268	222518	ground	high CTspawn fromY=20.00 hit=True hitY=2.44 normalY=1.000 collider=SandCCrete.png layer=CsWorld
17:56:12.270	222518	ground	playerY CTspawn fromY=-3.25 hit=True hitY=-3.25 normalY=1.000 collider=SandRoad.png layer=CsWorld
17:56:12.270	222518	ground	high Tspawn fromY=20.00 hit=True hitY=3.25 normalY=1.000 collider=SandRoad.png layer=CsWorld
17:56:12.271	222518	ground	playerY Tspawn fromY=-3.25 hit=False (no hit)
17:56:12.272	222518	ground	high midS fromY=20.00 hit=True hitY=0.00 normalY=1.000 collider=SandRoad.png layer=CsWorld
17:56:12.273	222518	ground	playerY midS fromY=-3.25 hit=False (no hit)
17:56:12.274	222518	ground	high Bcorridor fromY=20.00 hit=True hitY=0.00 normalY=1.000 collider=_2Sand.png layer=CsWorld
17:56:12.274	222518	ground	playerY Bcorridor fromY=-3.25 hit=False (no hit)
17:56:12.275	222518	ground	high Asite fromY=20.00 hit=True hitY=2.44 normalY=1.000 collider=SandCCrete2.png layer=CsWorld
17:56:12.277	222518	ground	playerY Asite fromY=-3.25 hit=False (no hit)
17:56:12.277	222518	ground	high Bsite fromY=20.00 hit=True hitY=0.00 normalY=1.000 collider=SandRoadTgtB.png layer=CsWorld
17:56:12.278	222518	ground	playerY Bsite fromY=-3.25 hit=False (no hit)
17:56:12.279	222518	ground	high middoor fromY=20.00 hit=True hitY=0.00 normalY=1.000 collider=_2Sand.png layer=CsWorld
17:56:12.280	222518	ground	playerY middoor fromY=-3.25 hit=False (no hit)
17:56:12.280	222518	ground	high BtunnelW fromY=20.00 hit=True hitY=0.81 normalY=1.000 collider=SandCCrete.png layer=CsWorld
17:56:12.280	222518	ground	playerY BtunnelW fromY=-3.25 hit=False (no hit)
17:56:12.282	222518	ground	== ICsMap.TrySampleGround ==
17:56:12.283	222518	ground	map=null（门面拿不到，只有物理射线结论）
17:56:47.478	229892	driver.awake	Cs16Driver 已挂载（order -150）
17:56:47.485	229893	driver.heartbeat	alive reads=0 t=1113.0
17:56:47.487	229893	driver.state	reload kv=5 poses=8
17:56:52.486	230981	driver.heartbeat	alive reads=96 t=1118.0
17:56:55.950	231619	snap	running=False paused=False phase=None round=0
17:56:55.956	231619	snap.view	id=8 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_gign speed=1.00 clip=player_CT_gign_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.958	231619	snap.view	id=2 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.959	231619	snap.view	id=9 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_vip speed=1.00 clip=player_CT_vip_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.960	231619	snap.view	id=1 shown=True local=True proxies=4 smr=3 renderersOn=0 animator=True ctrl=True ctrlName=player_CT_gsg9 speed=1.00 clip=player_CT_gsg9_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.961	231619	snap.view	id=4 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_T_leet speed=1.00 clip=player_T_leet_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.962	231619	snap.view	id=6 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_guerilla speed=1.00 clip=player_T_guerilla_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.963	231619	snap.view	id=7 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.963	231619	snap.view	id=5 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_arctic speed=1.00 clip=player_T_arctic_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:55.964	231619	snap.view	id=3 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T speed=1.00 clip=player_T_idle1@49.477 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:56:57.489	231932	driver.heartbeat	alive reads=184 t=1123.1
17:57:02.491	232851	driver.heartbeat	alive reads=275 t=1128.1
17:57:05.504	233485	driver.state	reload kv=5 poses=8
17:57:07.495	233919	driver.heartbeat	alive reads=371 t=1133.1
17:57:12.496	234981	driver.heartbeat	alive reads=466 t=1138.1
17:57:17.498	235814	driver.heartbeat	alive reads=549 t=1143.1
17:57:22.503	236726	driver.heartbeat	alive reads=643 t=1148.1
17:57:27.504	237605	driver.heartbeat	alive reads=729 t=1153.1
17:57:32.506	238510	driver.heartbeat	alive reads=824 t=1158.1
17:57:35.821	238932	snap	running=False paused=False phase=None round=0
17:57:35.823	238932	snap.view	id=8 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_gign speed=1.00 clip=player_CT_gign_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.824	238932	snap.view	id=2 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.824	238932	snap.view	id=9 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_vip speed=1.00 clip=player_CT_vip_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.825	238932	snap.view	id=1 shown=True local=True proxies=4 smr=3 renderersOn=0 animator=True ctrl=True ctrlName=player_CT_gsg9 speed=1.00 clip=player_CT_gsg9_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.826	238932	snap.view	id=4 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_T_leet speed=1.00 clip=player_T_leet_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.827	238932	snap.view	id=6 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_guerilla speed=1.00 clip=player_T_guerilla_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.828	238932	snap.view	id=7 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.829	238932	snap.view	id=5 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_arctic speed=1.00 clip=player_T_arctic_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:35.831	238932	snap.view	id=3 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T speed=1.00 clip=player_T_idle1@59.074 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:57:37.507	239229	driver.heartbeat	alive reads=905 t=1163.1
17:57:42.517	240149	driver.heartbeat	alive reads=998 t=1168.1
17:57:47.519	241162	driver.heartbeat	alive reads=1094 t=1173.1
17:57:52.523	242135	driver.heartbeat	alive reads=1189 t=1178.1
17:57:57.524	243081	driver.heartbeat	alive reads=1283 t=1183.1
17:58:01.026	243728	driver.state	reload kv=1 poses=0
17:58:01.027	243728	note	idle (engine facade died in previous play session; restarting play)
17:58:02.526	243997	driver.heartbeat	alive reads=1378 t=1188.1
17:58:07.529	245006	driver.heartbeat	alive reads=1473 t=1193.1
17:58:12.531	246071	driver.heartbeat	alive reads=1568 t=1198.1
17:58:16.199	246782	driver.state	reload kv=5 poses=8
17:58:17.536	247015	driver.heartbeat	alive reads=1663 t=1203.1
17:58:22.544	247932	driver.heartbeat	alive reads=1757 t=1208.1
17:58:53.250	4	driver.awake	Cs16Driver 已挂载（order -150）
17:58:53.325	5	driver.heartbeat	alive reads=0 t=16.8
17:58:53.327	5	driver.state	reload kv=5 poses=8
17:58:58.326	670	driver.heartbeat	alive reads=71 t=21.8
17:59:03.931	1624	driver.heartbeat	alive reads=165 t=27.4
17:59:09.841	1627	driver.heartbeat	alive reads=168 t=33.3
17:59:14.843	2544	driver.heartbeat	alive reads=263 t=38.3
17:59:16.581	2799	snap	running=True paused=True phase=Freeze round=1
17:59:16.584	2799	snap.actor	id=1 bot=False team=CT alive=True pos=18.50,-3.25,34.50 vel=0.00,0.00,0.00 ground=False crouch=False walk=False hp=10000 anim=player_CT_gsg9_jump@3.13 w=1.00
17:59:16.584	2799	snap.actor	id=2 bot=True team=CT alive=True pos=12.00,-3.25,28.50 vel=0.00,0.00,0.00 ground=True crouch=False walk=False hp=100 anim=player_CT_sas_idle1@1.65 w=1.00
17:59:16.586	2799	snap.actor	id=3 bot=True team=T alive=True pos=13.50,-3.25,28.50 vel=0.00,0.00,1.05 ground=True crouch=False walk=True hp=100 anim=player_T_walk@5.79 w=1.00
17:59:16.587	2799	snap.actor	id=4 bot=True team=T alive=True pos=15.00,-3.25,28.50 vel=0.00,0.00,4.40 ground=True crouch=False walk=False hp=100 anim=player_T_leet_run@10.33 w=1.00
17:59:16.587	2799	snap.actor	id=5 bot=True team=T alive=True pos=16.50,-3.25,28.50 vel=0.00,0.00,0.00 ground=True crouch=True walk=False hp=100 anim=player_T_arctic_crouch_idle@2.06 w=1.00
17:59:16.589	2799	snap.actor	id=6 bot=True team=T alive=True pos=18.00,-3.25,28.50 vel=0.00,0.00,1.05 ground=True crouch=True walk=False hp=100 anim=player_T_guerilla_crouchrun@6.17 w=1.00
17:59:16.590	2799	snap.actor	id=7 bot=True team=CT alive=True pos=19.50,-3.25,28.50 vel=0.00,1.50,0.00 ground=False crouch=False walk=False hp=100 anim=player_CT_sas_jump@3.13 w=1.00
17:59:16.590	2799	snap.actor	id=8 bot=True team=CT alive=False pos=21.00,-3.25,28.50 vel=0.00,0.00,0.00 ground=True crouch=False walk=False hp=0 anim=<noView>
17:59:16.592	2799	snap.actor	id=9 bot=True team=CT alive=True pos=22.50,-3.25,28.50 vel=0.00,0.00,0.00 ground=True crouch=False walk=False hp=100 anim=player_CT_vip_idle1@1.65 w=1.00
17:59:16.594	2799	snap.view	id=1 shown=True local=True proxies=4 smr=3 renderersOn=0 animator=True ctrl=True ctrlName=player_CT_gsg9 speed=1.00 clip=player_CT_gsg9_jump@3.134 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.594	2799	snap.view	id=2 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_idle1@1.654 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.596	2799	snap.view	id=9 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_vip speed=1.00 clip=player_CT_vip_idle1@1.654 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.596	2799	snap.view	id=5 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_arctic speed=1.00 clip=player_T_arctic_crouch_idle@2.056 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.597	2799	snap.view	id=7 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_jump@3.134 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.598	2799	snap.view	id=3 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T speed=1.00 clip=player_T_walk@5.794 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.599	2799	snap.view	id=4 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_T_leet speed=1.00 clip=player_T_leet_run@10.334 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:16.600	2799	snap.view	id=6 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_guerilla speed=1.00 clip=player_T_guerilla_crouchrun@6.167 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
17:59:19.844	3348	driver.heartbeat	alive reads=350 t=43.3
17:59:24.844	4227	driver.heartbeat	alive reads=445 t=48.3
17:59:29.846	5111	driver.heartbeat	alive reads=540 t=53.3
17:59:34.849	6011	driver.heartbeat	alive reads=635 t=58.3
17:59:39.850	6960	driver.heartbeat	alive reads=730 t=63.3
17:59:44.854	7923	driver.heartbeat	alive reads=825 t=68.3
17:59:49.858	8873	driver.heartbeat	alive reads=920 t=73.3
17:59:54.858	9862	driver.heartbeat	alive reads=1014 t=78.3
17:59:59.844	10843	driver.state	reload kv=5 poses=8
17:59:59.844	10843	teleport	local -> 15.00,26.40
17:59:59.868	10845	driver.heartbeat	alive reads=1110 t=83.4
18:00:04.870	11843	driver.heartbeat	alive reads=1205 t=88.4
18:00:09.872	12912	driver.heartbeat	alive reads=1301 t=93.4
18:00:14.876	13949	driver.heartbeat	alive reads=1396 t=98.4
18:00:20.237	14883	snap.view	id=1 shown=True local=True proxies=4 smr=3 renderersOn=0 animator=True ctrl=True ctrlName=player_CT_gsg9 speed=1.00 clip=player_CT_gsg9_idle1@4.869 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
18:00:20.240	14883	snap.view	id=2 shown=True local=False proxies=4 smr=3 renderersOn=3 animator=True ctrl=True ctrlName=player_CT_sas speed=1.00 clip=player_CT_sas_idle1@17.241 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
18:00:20.241	14883	snap.view	id=9 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_vip speed=1.00 clip=player_CT_vip_idle1@17.241 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
18:00:20.242	14883	snap.view	id=5 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_T_arctic speed=1.00 clip=player_T_arctic_idle1@4.869 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
18:00:20.242	14883	snap.view	id=8 shown=True local=False proxies=4 smr=2 renderersOn=2 animator=True ctrl=True ctrlName=player_CT_gign speed=1.00 clip=player_CT_gign_idle1@4.872 stateSpeed=1.000 rootScale=1.000 bodyScale=1.0000
